InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Month,Year,HighValueCustomer
554956,47559b,TEA TIME OVEN GLOVE,2,27/05/2011 15:17,3.29,Unknown,United Kingdom,6.58,5,2011,No
559362,22303,COFFEE MUG APPLES DESIGN,6,08/07/2011 08:43,2.55,12635,Germany,15.3,7,2011,No
574561,21577,SAVE THE PLANET COTTON TOTE BAG,1,04/11/2011 15:52,4.96,Unknown,United Kingdom,4.96,11,2011,No
579187,22817,CARD SUKI BIRTHDAY,3,28/11/2011 15:31,0.42,Unknown,United Kingdom,1.26,11,2011,No
540984,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,12/01/2011 15:44,4.25,14167,United Kingdom,17,1,2011,No
560426,20725,LUNCH BAG RED RETROSPOT,10,18/07/2011 15:15,1.65,14038,United Kingdom,16.5,7,2011,No
552036,21718,RED METAL BEACH SPADE ,2,05/05/2011 19:16,1.25,12748,United Kingdom,2.5,5,2011,No
570179,22940,FELTCRAFT CHRISTMAS FAIRY,4,07/10/2011 14:27,4.25,17509,United Kingdom,17,10,2011,No
579187,23581,JUMBO BAG PAISLEY PARK,1,28/11/2011 15:31,4.13,Unknown,United Kingdom,4.13,11,2011,No
574537,23294,SET OF 6 SNACK LOAF BAKING CASES,16,04/11/2011 14:37,0.83,13938,United Kingdom,13.28,11,2011,No
572106,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,20/10/2011 17:04,0.85,15058,United Kingdom,10.2,10,2011,No
580729,22248,DECORATION  PINK CHICK MAGIC GARDEN,1,05/12/2011 17:24,1.63,Unknown,United Kingdom,1.63,12,2011,No
573585,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,31/10/2011 14:41,4.96,Unknown,United Kingdom,4.96,10,2011,No
566195,23118,PARISIENNE JEWELLERY DRAWER ,2,09/09/2011 13:44,7.5,12433,Norway,15,9,2011,No
577497,21329,DINOSAURS  WRITING SET ,1,20/11/2011 12:22,1.65,17555,United Kingdom,1.65,11,2011,No
547967,21455,PAINTED YELLOW WOODEN DAISY,2,28/03/2011 15:49,0.83,Unknown,United Kingdom,1.66,3,2011,No
554509,22825,DECORATIVE PLANT POT WITH FRIEZE,1,24/05/2011 15:45,7.95,17375,United Kingdom,7.95,5,2011,No
562560,23241,TREASURE TIN GYMKHANA DESIGN,6,05/08/2011 17:12,2.08,14156,Eire,12.48,8,2011,No
575725,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,10/11/2011 18:46,2.55,13098,United Kingdom,81.6,11,2011,No
569695,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,05/10/2011 15:35,2.95,16843,United Kingdom,17.7,10,2011,No
560271,20996,JAZZ HEARTS ADDRESS BOOK,6,17/07/2011 14:51,0.19,16474,United Kingdom,1.14,7,2011,No
573507,22840,ROUND CAKE TIN VINTAGE RED,2,31/10/2011 12:11,7.95,13651,United Kingdom,15.9,10,2011,No
541842,21891,TRADITIONAL WOODEN SKIPPING ROPE,3,23/01/2011 12:07,1.25,16085,United Kingdom,3.75,1,2011,No
554966,22470,HEART OF WICKER LARGE,12,27/05/2011 16:17,2.95,16034,United Kingdom,35.4,5,2011,No
572058,23414,ZINC BOX SIGN HOME,3,20/10/2011 12:43,9.95,18252,United Kingdom,29.85,10,2011,No
555201,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,01/06/2011 12:10,5.45,16969,United Kingdom,16.35,6,2011,No
554663,21864,UNION JACK FLAG PASSPORT COVER ,1,25/05/2011 14:29,2.1,14985,United Kingdom,2.1,5,2011,No
547567,22398,MAGNETS PACK OF 4 SWALLOWS,12,24/03/2011 09:44,1.25,17644,United Kingdom,15,3,2011,No
537240,85099B,JUMBO BAG RED RETROSPOT,4,06/12/2010 10:08,4.21,Unknown,United Kingdom,16.84,12,2010,No
574547,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1,04/11/2011 15:08,0.79,17841,United Kingdom,0.79,11,2011,No
540703,21121,SET/10 RED POLKADOT PARTY CANDLES,24,11/01/2011 09:58,1.25,14135,United Kingdom,30,1,2011,No
561209,22729,ALARM CLOCK BAKELIKE ORANGE,1,25/07/2011 16:57,7.46,Unknown,United Kingdom,7.46,7,2011,No
570030,22437,SET OF 9 BLACK SKULL BALLOONS,40,07/10/2011 10:44,0.85,12740,France,34,10,2011,No
560772,22374,AIRLINE BAG VINTAGE JET SET RED,1,20/07/2011 16:12,4.13,Unknown,United Kingdom,4.13,7,2011,No
562374,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,192,04/08/2011 14:40,0.72,14911,Eire,138.24,8,2011,No
566635,71459,HANGING JAM JAR T-LIGHT HOLDERS,288,14/09/2011 10:54,0.85,Unknown,United Kingdom,244.8,9,2011,No
540015,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,04/01/2011 11:40,2.1,13319,United Kingdom,12.6,1,2011,No
567292,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,19/09/2011 11:59,2.08,14606,United Kingdom,2.08,9,2011,No
578827,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,25/11/2011 14:25,5.79,Unknown,United Kingdom,17.37,11,2011,No
569469,22621,TRADITIONAL KNITTING NANCY,6,04/10/2011 12:22,1.65,16360,United Kingdom,9.9,10,2011,No
572909,23206,LUNCH BAG APPLE DESIGN,5,26/10/2011 15:48,1.65,15821,United Kingdom,8.25,10,2011,No
549015,22551,PLASTERS IN TIN SPACEBOY,12,05/04/2011 15:12,1.65,15244,United Kingdom,19.8,4,2011,No
540995,22974,CHILDRENS DOLLY GIRL MUG,1,13/01/2011 09:30,3.29,Unknown,United Kingdom,3.29,1,2011,No
551960,22852,DOG BOWL VINTAGE CREAM,4,05/05/2011 12:38,4.25,18239,United Kingdom,17,5,2011,No
564627,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,26/08/2011 11:47,1.65,15132,United Kingdom,19.8,8,2011,No
549153,22584,PACK OF 6 PANNETONE GIFT BOXES,12,06/04/2011 15:47,2.55,13771,United Kingdom,30.6,4,2011,No
554106,22333,RETROSPOT PARTY BAG + STICKER SET,8,22/05/2011 14:05,1.65,12710,Germany,13.2,5,2011,No
580982,22090,PAPER BUNTING RETROSPOT,6,06/12/2011 16:21,2.95,17861,United Kingdom,17.7,12,2011,No
563549,22082,RIBBON REEL STRIPES DESIGN ,1,17/08/2011 12:34,4.13,Unknown,United Kingdom,4.13,8,2011,No
574619,22310,IVORY KNITTED MUG COSY ,4,06/11/2011 11:18,1.65,15952,United Kingdom,6.6,11,2011,No
573026,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,27/10/2011 13:25,0.85,17459,United Kingdom,10.2,10,2011,No
555930,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,08/06/2011 08:26,0.85,14745,United Kingdom,10.2,6,2011,No
556237,22668,PINK BABY BUNTING,1,09/06/2011 15:34,5.79,Unknown,United Kingdom,5.79,6,2011,No
537638,20972,PINK CREAM FELT CRAFT TRINKET BOX ,6,07/12/2010 15:28,2.51,Unknown,United Kingdom,15.06,12,2010,No
550500,20711,JUMBO BAG TOYS ,1,18/04/2011 15:26,4.13,Unknown,United Kingdom,4.13,4,2011,No
536876,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,03/12/2010 11:36,29.79,Unknown,United Kingdom,29.79,12,2010,No
540995,22178,VICTORIAN GLASS HANGING T-LIGHT,4,13/01/2011 09:30,2.46,Unknown,United Kingdom,9.84,1,2011,No
569669,23390,DOLLY GIRL MINI BACKPACK,1,05/10/2011 13:47,4.15,14730,United Kingdom,4.15,10,2011,No
559807,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,12/07/2011 14:48,3.75,17841,United Kingdom,3.75,7,2011,No
557070,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,16/06/2011 15:28,6.75,14755,United Kingdom,27,6,2011,No
547420,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,23/03/2011 10:43,1.25,15449,United Kingdom,15,3,2011,No
543242,22908,PACK OF 20 NAPKINS RED APPLES,12,04/02/2011 14:03,0.85,15090,United Kingdom,10.2,2,2011,No
578006,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,22/11/2011 12:40,0.29,13363,United Kingdom,6.96,11,2011,No
566571,22974,CHILDRENS DOLLY GIRL MUG,12,13/09/2011 12:49,1.65,17037,United Kingdom,19.8,9,2011,No
544677,21318,GLASS CHALICE BLUE SMALL ,3,22/02/2011 16:13,1.65,18196,United Kingdom,4.95,2,2011,No
577816,23295,SET OF 12 MINI LOAF BAKING CASES,24,22/11/2011 09:17,0.83,18139,United Kingdom,19.92,11,2011,No
559162,21944,KITTENS DESIGN FLANNEL,1,06/07/2011 16:29,0.83,Unknown,United Kingdom,0.83,7,2011,No
547072,21238,RED RETROSPOT CUP,8,20/03/2011 14:01,0.85,13592,United Kingdom,6.8,3,2011,No
543013,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2,02/02/2011 13:35,1.63,Unknown,United Kingdom,3.26,2,2011,No
574707,22110,BIRD HOUSE HOT WATER BOTTLE,1,06/11/2011 14:08,2.55,17107,United Kingdom,2.55,11,2011,No
537808,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,08/12/2010 13:23,6.75,15311,United Kingdom,6.75,12,2010,No
559951,23065,LARGE DECO JEWELLERY STAND,2,14/07/2011 10:52,12.5,14847,United Kingdom,25,7,2011,No
566572,23119,PACK OF 6 LARGE FRUIT STRAWS ,24,13/09/2011 12:52,0.62,13488,United Kingdom,14.88,9,2011,No
550297,20717,STRAWBERRY SHOPPER BAG,5,15/04/2011 15:58,1.25,14056,United Kingdom,6.25,4,2011,No
538349,21286,RETROSPOT CANDLE  LARGE,1,10/12/2010 14:59,5.06,Unknown,United Kingdom,5.06,12,2010,No
537614,22475,SKULL DESIGN TV DINNER TRAY,1,07/12/2010 13:29,4.95,16904,United Kingdom,4.95,12,2010,No
543535,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,09/02/2011 13:37,1.25,17537,United Kingdom,2.5,2,2011,No
543276,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,06/02/2011 13:57,1.06,16525,United Kingdom,76.32,2,2011,No
555277,85131D,BEADED CRYSTAL HEART PINK ON STICK,1,01/06/2011 17:30,0.83,Unknown,United Kingdom,0.83,6,2011,No
547656,21175,GIN + TONIC DIET METAL SIGN,4,24/03/2011 12:53,2.55,13263,United Kingdom,10.2,3,2011,No
546891,22633,HAND WARMER UNION JACK,1,17/03/2011 18:18,4.13,Unknown,United Kingdom,4.13,3,2011,No
541518,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,19/01/2011 09:05,0.55,12451,Switzerland,13.2,1,2011,No
574442,POST,POSTAGE,5,04/11/2011 11:40,40,12704,Finland,200,11,2011,No
560894,23201,JUMBO BAG ALPHABET,20,21/07/2011 17:09,2.08,14911,Eire,41.6,7,2011,No
569216,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,12,02/10/2011 12:41,0.29,15555,United Kingdom,3.48,10,2011,No
576388,22295,HEART FILIGREE DOVE LARGE,12,15/11/2011 10:00,1.65,17510,United Kingdom,19.8,11,2011,No
553556,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,3,17/05/2011 16:48,0.85,17530,United Kingdom,2.55,5,2011,No
542272,21888,BINGO SET,4,27/01/2011 09:42,3.75,16496,United Kingdom,15,1,2011,No
537265,21907,I'M ON HOLIDAY METAL SIGN,1,06/12/2010 11:26,2.1,15919,United Kingdom,2.1,12,2010,No
558837,22029,SPACEBOY BIRTHDAY CARD,2,04/07/2011 11:58,0.83,Unknown,United Kingdom,1.66,7,2011,No
566231,21427,SKULLS STORAGE BOX SMALL,6,11/09/2011 10:58,2.1,14837,United Kingdom,12.6,9,2011,No
547248,84568,GIRLS ALPHABET IRON ON PATCHES ,70,22/03/2011 09:23,0.42,Unknown,United Kingdom,29.4,3,2011,No
575731,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,10/11/2011 20:01,0.29,13230,United Kingdom,0.29,11,2011,No
580729,23335,EGG FRYING PAN IVORY ,1,05/12/2011 17:24,4.13,Unknown,United Kingdom,4.13,12,2011,No
558809,20685,DOORMAT RED RETROSPOT,1,04/07/2011 11:10,16.63,Unknown,United Kingdom,16.63,7,2011,No
575647,20726,LUNCH BAG WOODLAND,6,10/11/2011 14:16,1.65,16440,United Kingdom,9.9,11,2011,No
580680,22386,JUMBO BAG PINK POLKADOT,10,05/12/2011 14:51,2.08,13001,United Kingdom,20.8,12,2011,No
560930,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,22/07/2011 10:23,1.65,15829,United Kingdom,16.5,7,2011,No
573576,22107,PIZZA PLATE IN BOX,4,31/10/2011 14:09,3.29,14096,United Kingdom,13.16,10,2011,No
578827,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,18,25/11/2011 14:25,7.46,Unknown,United Kingdom,134.28,11,2011,No
536592,22862,LOVE HEART NAPKIN BOX ,1,01/12/2010 17:06,8.47,Unknown,United Kingdom,8.47,12,2010,No
555149,21094,SET/6 RED SPOTTY PAPER PLATES,6,31/05/2011 15:49,0.83,Unknown,United Kingdom,4.98,5,2011,No
570482,22917,HERB MARKER ROSEMARY,1,10/10/2011 17:00,0.65,17459,United Kingdom,0.65,10,2011,No
544638,22381,TOY TIDY PINK POLKADOT,50,22/02/2011 11:33,1.85,14688,United Kingdom,92.5,2,2011,No
570465,23370,SET 36 COLOURING PENCILS DOILY,2,10/10/2011 16:02,2.46,Unknown,United Kingdom,4.92,10,2011,No
574686,72122,COFFEE SCENT PILLAR CANDLE,4,06/11/2011 13:00,0.95,17608,United Kingdom,3.8,11,2011,No
566452,23065,LARGE DECO JEWELLERY STAND,3,12/09/2011 16:14,12.5,14901,United Kingdom,37.5,9,2011,No
538382,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2,12/12/2010 11:37,0.42,17218,United Kingdom,0.84,12,2010,No
556222,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,09/06/2011 14:23,1.65,17522,United Kingdom,19.8,6,2011,No
562558,22564,ALPHABET STENCIL CRAFT,1,05/08/2011 16:43,1.25,13451,United Kingdom,1.25,8,2011,No
539434,20754,RETROSPOT RED WASHING UP GLOVES,3,17/12/2010 14:41,4.21,Unknown,United Kingdom,12.63,12,2010,No
572490,22940,FELTCRAFT CHRISTMAS FAIRY,2,24/10/2011 13:59,4.25,14467,United Kingdom,8.5,10,2011,No
578506,23469,CARD HOLDER LOVE BIRD SMALL,3,24/11/2011 13:01,4.15,17458,United Kingdom,12.45,11,2011,No
568149,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,25/09/2011 11:38,2.55,14285,United Kingdom,102,9,2011,No
550829,21056,DOCTOR'S BAG SOFT TOY,1,21/04/2011 10:19,8.95,17841,United Kingdom,8.95,4,2011,No
563674,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,18/08/2011 11:59,0.85,14132,United Kingdom,10.2,8,2011,No
545014,22698,PINK REGENCY TEACUP AND SAUCER,6,25/02/2011 13:15,2.95,18223,United Kingdom,17.7,2,2011,No
568698,22044,CHRISTMAS CARD STACK OF PRESENTS,24,28/09/2011 14:57,0.19,14911,Eire,4.56,9,2011,No
571923,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,19/10/2011 16:24,3.75,12685,France,15,10,2011,No
551340,20725,LUNCH BAG RED RETROSPOT,1,27/04/2011 17:23,4.13,Unknown,United Kingdom,4.13,4,2011,No
540372,22723,SET OF 6 HERB TINS SKETCHBOOK,4,06/01/2011 16:41,3.95,13081,United Kingdom,15.8,1,2011,No
557210,21936,RED RETROSPOT PICNIC BAG,4,17/06/2011 11:49,2.95,18118,United Kingdom,11.8,6,2011,No
566726,23227,FILIGREE HEART BUTTERFLY WHITE ,1,14/09/2011 13:12,1.25,15021,United Kingdom,1.25,9,2011,No
577601,23241,TREASURE TIN GYMKHANA DESIGN,6,21/11/2011 08:31,2.08,17675,United Kingdom,12.48,11,2011,No
539631,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,20/12/2010 15:03,1.28,Unknown,United Kingdom,2.56,12,2010,No
556503,22597,MUSICAL ZINC HEART DECORATION ,12,13/06/2011 08:44,0.85,13517,United Kingdom,10.2,6,2011,No
574328,21621,VINTAGE UNION JACK BUNTING,6,04/11/2011 09:05,8.5,13081,United Kingdom,51,11,2011,No
548213,22623,BOX OF VINTAGE JIGSAW BLOCKS ,6,30/03/2011 09:15,4.95,15521,United Kingdom,29.7,3,2011,No
564630,22593,CHRISTMAS GINGHAM STAR,12,26/08/2011 11:53,0.85,13644,United Kingdom,10.2,8,2011,No
540033,22561,WOODEN SCHOOL COLOURING SET,6,04/01/2011 14:12,1.65,13680,United Kingdom,9.9,1,2011,No
548505,22358,KINGS CHOICE TEA CADDY ,1,31/03/2011 14:34,5.79,Unknown,United Kingdom,5.79,3,2011,No
567343,47590B,PINK HAPPY BIRTHDAY BUNTING,3,19/09/2011 15:21,5.45,17628,United Kingdom,16.35,9,2011,No
542272,22561,WOODEN SCHOOL COLOURING SET,12,27/01/2011 09:42,1.65,16496,United Kingdom,19.8,1,2011,No
547903,20676,RED RETROSPOT BOWL,12,28/03/2011 11:59,1.25,15039,United Kingdom,15,3,2011,No
545030,85099B,JUMBO BAG RED RETROSPOT,100,25/02/2011 15:32,1.65,13798,United Kingdom,165,2,2011,No
580876,22389,PAPERWEIGHT SAVE THE PLANET,1,06/12/2011 12:12,0.39,14071,United Kingdom,0.39,12,2011,No
567853,23348,CHILDRENS TOY COOKING UTENSIL SET,3,22/09/2011 13:31,2.08,15484,United Kingdom,6.24,9,2011,No
574691,22464,HANGING METAL HEART LANTERN,6,06/11/2011 13:17,1.65,14174,United Kingdom,9.9,11,2011,No
577309,22945,CHRISTMAS METAL TAGS ASSORTED ,12,18/11/2011 13:14,0.85,15933,United Kingdom,10.2,11,2011,No
580295,21916,SET 12 RETRO WHITE CHALK STICKS,4,02/12/2011 13:49,0.42,17841,United Kingdom,1.68,12,2011,No
548312,22499,WOODEN UNION JACK BUNTING,3,30/03/2011 12:12,5.95,16059,United Kingdom,17.85,3,2011,No
544644,21313,GLASS HEART T-LIGHT HOLDER ,24,22/02/2011 11:46,0.85,17002,United Kingdom,20.4,2,2011,No
552277,22360,GLASS JAR ENGLISH CONFECTIONERY,1,08/05/2011 12:34,2.95,13642,United Kingdom,2.95,5,2011,No
556517,84692,BOX OF 24 COCKTAIL PARASOLS,25,13/06/2011 10:52,0.42,12481,Germany,10.5,6,2011,No
568061,35648,VINTAGE BEAD PINK PURSE ,3,23/09/2011 13:12,0.83,16910,United Kingdom,2.49,9,2011,No
559367,22222,CAKE PLATE LOVEBIRD WHITE,3,08/07/2011 09:38,4.95,13013,United Kingdom,14.85,7,2011,No
578068,23319,BOX OF 6 MINI 50'S CRACKERS,3,22/11/2011 15:45,2.49,14505,United Kingdom,7.47,11,2011,No
577768,22594,CHRISTMAS GINGHAM TREE,5,21/11/2011 15:18,1.63,Unknown,United Kingdom,8.15,11,2011,No
569374,22155,STAR DECORATION RUSTIC,1,03/10/2011 16:14,0.83,Unknown,United Kingdom,0.83,10,2011,No
575917,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,11/11/2011 16:57,3.25,13895,United Kingdom,19.5,11,2011,No
577507,22175,PINK OWL SOFT TOY,3,20/11/2011 12:42,2.95,14710,United Kingdom,8.85,11,2011,No
571909,79191B,RETRO PLASTIC POLKA TRAY,1,19/10/2011 15:08,0.85,15006,United Kingdom,0.85,10,2011,No
572655,23571,TRADITIONAL NAUGHTS & CROSSES,12,25/10/2011 12:20,1.65,16708,United Kingdom,19.8,10,2011,No
554667,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,25/05/2011 15:18,2.95,15727,United Kingdom,70.8,5,2011,No
545191,22662,LUNCH BAG DOLLY GIRL DESIGN,10,28/02/2011 15:39,1.65,12811,Portugal,16.5,2,2011,No
542401,20898,VINTAGE NOTEBOOK TRAVELOGUE,12,27/01/2011 15:51,2.95,14541,United Kingdom,35.4,1,2011,No
551158,21470,FLOWER VINE RAFFIA FOOD COVER,2,26/04/2011 15:00,3.75,16823,United Kingdom,7.5,4,2011,No
562715,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,08/08/2011 15:34,2.46,Unknown,United Kingdom,2.46,8,2011,No
553544,22936,BAKING MOULD ROSE WHITE CHOCOLATE,1,17/05/2011 15:36,6.63,Unknown,United Kingdom,6.63,5,2011,No
553411,22978,PANTRY ROLLING PIN,6,17/05/2011 09:28,3.75,12714,France,22.5,5,2011,No
544599,21944,KITTENS DESIGN FLANNEL,3,21/02/2011 18:15,1.63,Unknown,United Kingdom,4.89,2,2011,No
557118,22489,PACK OF 12 TRADITIONAL CRAYONS,24,16/06/2011 17:05,0.42,14849,United Kingdom,10.08,6,2011,No
569220,21121,SET/10 RED POLKADOT PARTY CANDLES,4,02/10/2011 13:26,1.25,16007,United Kingdom,5,10,2011,No
570863,23356,LOVE HOT WATER BOTTLE,6,12/10/2011 15:39,5.95,15144,United Kingdom,35.7,10,2011,No
552663,21935,SUKI  SHOULDER BAG,1,10/05/2011 15:04,4.13,Unknown,United Kingdom,4.13,5,2011,No
576690,22603,CHRISTMAS RETROSPOT TREE WOOD,12,16/11/2011 12:19,0.85,15900,United Kingdom,10.2,11,2011,No
543990,22384,LUNCH BAG PINK POLKADOT,10,15/02/2011 09:59,1.65,15122,United Kingdom,16.5,2,2011,No
560926,22811,SET OF 6 T-LIGHTS CACTI ,11,22/07/2011 09:20,2.46,Unknown,United Kingdom,27.06,7,2011,No
576840,82582,AREA PATROLLED METAL SIGN,2,16/11/2011 15:23,4.13,Unknown,United Kingdom,8.26,11,2011,No
545430,82483,WOOD 2 DRAWER CABINET WHITE FINISH,10,02/03/2011 14:50,6.95,15636,United Kingdom,69.5,3,2011,No
553013,47559B,TEA TIME OVEN GLOVE,1,12/05/2011 18:19,2.46,Unknown,United Kingdom,2.46,5,2011,No
567673,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,21/09/2011 15:43,1.63,Unknown,United Kingdom,3.26,9,2011,No
576618,21984,PACK OF 12 PINK PAISLEY TISSUES ,4,15/11/2011 17:00,0.83,Unknown,United Kingdom,3.32,11,2011,No
570827,22633,HAND WARMER UNION JACK,1,12/10/2011 13:14,2.1,15831,United Kingdom,2.1,10,2011,No
567901,22961,JAM MAKING SET PRINTED,2,22/09/2011 16:28,3.29,Unknown,United Kingdom,6.58,9,2011,No
543275,22432,WATERING CAN PINK BUNNY,1,06/02/2011 12:49,1.95,13584,United Kingdom,1.95,2,2011,No
546755,84870B,BLUE GEISHA GIRL ,4,16/03/2011 13:29,3.75,12502,Spain,15,3,2011,No
561903,21175,GIN + TONIC DIET METAL SIGN,12,31/07/2011 16:04,2.55,17162,United Kingdom,30.6,7,2011,No
538201,22082,RIBBON REEL STRIPES DESIGN ,5,10/12/2010 11:12,1.65,15723,United Kingdom,8.25,12,2010,No
578067,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,22/11/2011 15:43,16.63,Unknown,United Kingdom,16.63,11,2011,No
548191,22247,BUNNY DECORATION MAGIC GARDEN,1,29/03/2011 15:20,1.63,Unknown,United Kingdom,1.63,3,2011,No
544062,15056BL,EDWARDIAN PARASOL BLACK,2,15/02/2011 13:19,5.95,15311,United Kingdom,11.9,2,2011,No
573323,82494L,WOODEN FRAME ANTIQUE WHITE ,6,30/10/2011 10:54,2.95,15708,United Kingdom,17.7,10,2011,No
578344,23321,SMALL WHITE HEART OF WICKER,1,24/11/2011 09:21,3.29,Unknown,United Kingdom,3.29,11,2011,No
538666,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,13/12/2010 15:57,1.25,Unknown,United Kingdom,1.25,12,2010,No
574547,23282,FOLDING BUTTERFLY MIRROR IVORY ,1,04/11/2011 15:08,0.83,17841,United Kingdom,0.83,11,2011,No
547715,22975,SPACEBOY CHILDRENS EGG CUP,12,25/03/2011 08:50,1.25,12520,Germany,15,3,2011,No
550633,23153,ZINC SWEETHEART WIRE LETTER RACK,2,19/04/2011 14:57,3.75,17449,United Kingdom,7.5,4,2011,No
537362,22614,PACK OF 12 SPACEBOY TISSUES,1,06/12/2010 12:34,0.29,17596,United Kingdom,0.29,12,2010,No
569538,23263,SET OF 3 WOODEN HEART DECORATIONS,12,04/10/2011 15:55,1.25,14462,United Kingdom,15,10,2011,No
573873,23215,JINGLE BELL HEART ANTIQUE SILVER,2,01/11/2011 12:39,2.08,17346,United Kingdom,4.16,11,2011,No
569020,22548,HEADS AND TAILS SPORTING FUN,12,30/09/2011 09:39,1.25,15321,United Kingdom,15,9,2011,No
574710,20754,RETROSPOT RED WASHING UP GLOVES,3,06/11/2011 14:17,2.1,15427,United Kingdom,6.3,11,2011,No
560049,22150,3 STRIPEY MICE FELTCRAFT,6,14/07/2011 15:03,1.95,14857,United Kingdom,11.7,7,2011,No
553541,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,17/05/2011 15:33,6.25,Unknown,United Kingdom,37.5,5,2011,No
564172,22359,GLASS JAR KINGS CHOICE,1,23/08/2011 14:19,2.95,16033,United Kingdom,2.95,8,2011,No
580720,22395,PAPERWEIGHT VINTAGE PAISLEY,2,05/12/2011 16:55,0.39,14629,United Kingdom,0.78,12,2011,No
564363,23548,WRAP MAGIC FOREST ,25,24/08/2011 16:23,0.42,15434,United Kingdom,10.5,8,2011,No
538566,85199L,LARGE HANGING IVORY & RED WOOD BIRD,1,13/12/2010 11:21,1.28,Unknown,United Kingdom,1.28,12,2010,No
569640,22077,6 RIBBONS RUSTIC CHARM,48,05/10/2011 12:25,1.95,12471,Germany,93.6,10,2011,No
560444,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,18/07/2011 17:15,4.95,13764,United Kingdom,9.9,7,2011,No
548373,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,30/03/2011 16:34,1.63,Unknown,United Kingdom,1.63,3,2011,No
550651,21175,GIN + TONIC DIET METAL SIGN,1,19/04/2011 16:52,2.55,15436,United Kingdom,2.55,4,2011,No
537434,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,06/12/2010 16:57,5.91,Unknown,United Kingdom,11.82,12,2010,No
568698,22593,CHRISTMAS GINGHAM STAR,12,28/09/2011 14:57,0.85,14911,Eire,10.2,9,2011,No
575875,22197,POPCORN HOLDER,14,11/11/2011 13:06,1.63,Unknown,United Kingdom,22.82,11,2011,No
547772,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,25/03/2011 11:34,1.95,17979,United Kingdom,1.95,3,2011,No
537434,21907,I'M ON HOLIDAY METAL SIGN,1,06/12/2010 16:57,4.21,Unknown,United Kingdom,4.21,12,2010,No
571082,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,13/10/2011 15:25,0.97,Unknown,United Kingdom,5.82,10,2011,No
572521,22572,ROCKING HORSE GREEN CHRISTMAS ,12,24/10/2011 15:19,0.85,15844,United Kingdom,10.2,10,2011,No
559827,22826,LOVE SEAT ANTIQUE WHITE METAL,1,13/07/2011 09:44,85,15189,United Kingdom,85,7,2011,No
567656,23178,JAM CLOCK MAGNET,1,21/09/2011 14:40,5.79,14096,United Kingdom,5.79,9,2011,No
571464,23284,DOORMAT KEEP CALM AND COME IN,1,17/10/2011 14:28,8.25,14805,United Kingdom,8.25,10,2011,No
541648,21643,ASSORTED TUTTI FRUTTI MIRROR,12,20/01/2011 11:15,1.25,17811,United Kingdom,15,1,2011,No
